"No.","Time","Source","Destination","Protocol","Length","Info","TX rate","Channel","Frequency","Signal"
"158","393.425586","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=104/26624, ttl=127 (request in 157)","54.0","11","2462MHz","-4 dBm"
"159","394.427737","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=105/26880, ttl=128 (no response found!)","54.0","11","2462MHz","-41 dBm"
"160","395.430632","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=106/27136, ttl=128 (no response found!)","54.0","11","2462MHz","-35 dBm"
"161","396.433674","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=107/27392, ttl=128 (no response found!)","54.0","11","2462MHz","-33 dBm"
"162","397.436527","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=108/27648, ttl=128 (no response found!)","54.0","11","2462MHz","-38 dBm"
"163","398.438513","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=109/27904, ttl=128 (no response found!)","54.0","11","2462MHz","-31 dBm"
"164","399.441530","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=110/28160, ttl=128 (reply in 165)","54.0","11","2462MHz","-33 dBm"
"165","399.442607","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=110/28160, ttl=127 (request in 164)","54.0","11","2462MHz","-1 dBm"
"166","400.444534","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=111/28416, ttl=128 (no response found!)","54.0","11","2462MHz","-32 dBm"
"167","401.447586","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=112/28672, ttl=128 (no response found!)","54.0","11","2462MHz","-31 dBm"
"168","401.447886","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=112/28672, ttl=128 (no response found!)","48.0","11","2462MHz","-32 dBm"
"169","402.449401","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=113/28928, ttl=128 (no response found!)","54.0","11","2462MHz","-35 dBm"
"170","403.452521","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=114/29184, ttl=128 (reply in 171)","54.0","11","2462MHz","-40 dBm"
"171","403.453357","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=114/29184, ttl=127 (request in 170)","54.0","11","2462MHz","-23 dBm"
"172","404.455431","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=115/29440, ttl=128 (reply in 173)","54.0","11","2462MHz","-43 dBm"
"173","404.456450","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=115/29440, ttl=127 (request in 172)","54.0","11","2462MHz","-18 dBm"
"174","405.458426","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=116/29696, ttl=128 (reply in 175)","54.0","11","2462MHz","-48 dBm"
"175","405.459417","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=116/29696, ttl=127 (request in 174)","54.0","11","2462MHz","-11 dBm"
"176","406.461390","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=117/29952, ttl=128 (reply in 177)","54.0","11","2462MHz","-28 dBm"
"177","406.462283","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=117/29952, ttl=127 (request in 176)","54.0","11","2462MHz","-32 dBm"
"178","407.464280","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=118/30208, ttl=128 (reply in 179)","54.0","11","2462MHz","-31 dBm"
"179","407.465173","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=118/30208, ttl=127 (request in 178)","54.0","11","2462MHz","-33 dBm"
"180","408.467391","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=119/30464, ttl=128 (reply in 181)","54.0","11","2462MHz","-35 dBm"
"181","408.468339","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=119/30464, ttl=127 (request in 180)","54.0","11","2462MHz","-48 dBm"
"182","409.470182","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=120/30720, ttl=128 (reply in 183)","54.0","11","2462MHz","-35 dBm"
"183","409.471150","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=120/30720, ttl=127 (request in 182)","54.0","11","2462MHz","-55 dBm"
"184","410.473306","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=121/30976, ttl=128 (reply in 185)","54.0","11","2462MHz","-31 dBm"
"185","410.474159","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=121/30976, ttl=127 (request in 184)","54.0","11","2462MHz","-61 dBm"
"186","411.476388","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=122/31232, ttl=128 (reply in 187)","54.0","11","2462MHz","-20 dBm"
"187","411.477372","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=122/31232, ttl=127 (request in 186)","54.0","11","2462MHz","-58 dBm"
"188","412.479292","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=123/31488, ttl=128 (reply in 189)","54.0","11","2462MHz","-31 dBm"
"189","412.480224","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=123/31488, ttl=127 (request in 188)","54.0","11","2462MHz","-58 dBm"
"190","413.482261","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=124/31744, ttl=128 (no response found!)","54.0","11","2462MHz","-28 dBm"
"191","414.485393","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=125/32000, ttl=128 (no response found!)","54.0","11","2462MHz","-31 dBm"
"192","415.488117","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=126/32256, ttl=128 (reply in 193)","54.0","11","2462MHz","-22 dBm"
"193","415.489301","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=126/32256, ttl=127 (request in 192)","54.0","11","2462MHz","-68 dBm"
"194","416.491271","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=127/32512, ttl=128 (reply in 195)","54.0","11","2462MHz","-41 dBm"
"195","416.492163","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=127/32512, ttl=127 (request in 194)","36.0","11","2462MHz","-72 dBm"
"196","417.494143","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=128/32768, ttl=128 (reply in 197)","54.0","11","2462MHz","-29 dBm"
"197","417.495198","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=128/32768, ttl=127 (request in 196)","36.0","11","2462MHz","-73 dBm"
"198","418.496286","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=129/33024, ttl=128 (no response found!)","54.0","11","2462MHz","-40 dBm"
"199","419.500178","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=130/33280, ttl=128 (no response found!)","54.0","11","2462MHz","-54 dBm"
"200","420.502057","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=131/33536, ttl=128 (no response found!)","54.0","11","2462MHz","-31 dBm"
"201","421.558020","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=132/33792, ttl=128 (no response found!)","54.0","11","2462MHz","-25 dBm"
"202","421.558287","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=132/33792, ttl=128 (no response found!)","48.0","11","2462MHz","-26 dBm"
"203","421.558333","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=132/33792, ttl=128 (no response found!)","36.0","11","2462MHz","-28 dBm"
"204","421.559036","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=132/33792, ttl=128 (no response found!)","24.0","11","2462MHz","-28 dBm"
"205","421.559474","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=132/33792, ttl=128 (reply in 206)","18.0","11","2462MHz","-25 dBm"
"206","421.559894","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=132/33792, ttl=127 (request in 205)","24.0","11","2462MHz","-82 dBm"
"207","422.583036","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=133/34048, ttl=128 (no response found!)","54.0","11","2462MHz","-34 dBm"
"208","422.583274","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=133/34048, ttl=128 (no response found!)","48.0","11","2462MHz","-33 dBm"
"209","422.583628","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=133/34048, ttl=128 (no response found!)","36.0","11","2462MHz","-34 dBm"
"210","422.584137","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=133/34048, ttl=128 (no response found!)","24.0","11","2462MHz","-34 dBm"
"211","423.509558","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=134/34304, ttl=128 (no response found!)","48.0","11","2462MHz","-31 dBm"
"212","423.509771","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=134/34304, ttl=128 (no response found!)","36.0","11","2462MHz","-32 dBm"
"213","423.510384","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=134/34304, ttl=128 (no response found!)","24.0","11","2462MHz","-31 dBm"
"214","423.511701","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=134/34304, ttl=128 (no response found!)","18.0","11","2462MHz","-32 dBm"
"215","423.512636","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=134/34304, ttl=128 (no response found!)","12.0","11","2462MHz","-32 dBm"
"216","424.518913","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=135/34560, ttl=128 (no response found!)","48.0","11","2462MHz","-37 dBm"
"217","424.518966","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=135/34560, ttl=128 (no response found!)","36.0","11","2462MHz","-38 dBm"
"218","424.519509","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=135/34560, ttl=128 (no response found!)","24.0","11","2462MHz","-37 dBm"
"219","424.520337","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=135/34560, ttl=128 (no response found!)","18.0","11","2462MHz","-37 dBm"
"220","424.522259","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=135/34560, ttl=128 (no response found!)","12.0","11","2462MHz","-37 dBm"
"221","424.526519","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=135/34560, ttl=128 (no response found!)","9.0","11","2462MHz","-37 dBm"
"222","424.532759","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=135/34560, ttl=128 (no response found!)","6.0","11","2462MHz","-36 dBm"
"223","424.534265","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=135/34560, ttl=128 (no response found!)","2.0","11","2462MHz","-35 dBm"
"224","424.537008","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=135/34560, ttl=128 (no response found!)","1.0","11","2462MHz","-35 dBm"
"225","424.546646","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=135/34560, ttl=128 (no response found!)","1.0","11","2462MHz","-34 dBm"
"226","424.553008","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=135/34560, ttl=128 (no response found!)","1.0","11","2462MHz","-33 dBm"
"227","425.521919","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=136/34816, ttl=128 (no response found!)","48.0","11","2462MHz","-34 dBm"
"228","425.521968","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=136/34816, ttl=128 (no response found!)","36.0","11","2462MHz","-34 dBm"
"229","425.522381","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=136/34816, ttl=128 (no response found!)","24.0","11","2462MHz","-34 dBm"
"230","425.523507","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=136/34816, ttl=128 (no response found!)","18.0","11","2462MHz","-34 dBm"
"231","425.525382","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=136/34816, ttl=128 (no response found!)","12.0","11","2462MHz","-35 dBm"
"232","426.577679","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=137/35072, ttl=128 (no response found!)","48.0","11","2462MHz","-46 dBm"
"233","426.578008","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=137/35072, ttl=128 (no response found!)","36.0","11","2462MHz","-46 dBm"
"234","426.578507","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=137/35072, ttl=128 (no response found!)","24.0","11","2462MHz","-46 dBm"
"235","426.579507","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=137/35072, ttl=128 (no response found!)","18.0","11","2462MHz","-41 dBm"
"236","426.581595","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=137/35072, ttl=128 (reply in 237)","12.0","11","2462MHz","-42 dBm"
"237","426.583266","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=137/35072, ttl=127 (request in 236)","1.0","11","2462MHz","-80 dBm"
"238","427.603708","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=138/35328, ttl=128 (no response found!)","48.0","11","2462MHz","-41 dBm"
"239","427.603969","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=138/35328, ttl=128 (no response found!)","36.0","11","2462MHz","-41 dBm"
"240","427.604586","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=138/35328, ttl=128 (reply in 241)","24.0","11","2462MHz","-41 dBm"
"241","427.606382","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=138/35328, ttl=127 (request in 240)","1.0","11","2462MHz","-91 dBm"
"242","428.528775","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=139/35584, ttl=128 (no response found!)","48.0","11","2462MHz","-44 dBm"
"243","428.529028","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=139/35584, ttl=128 (no response found!)","36.0","11","2462MHz","-44 dBm"
"244","428.529265","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=139/35584, ttl=128 (no response found!)","24.0","11","2462MHz","-44 dBm"
"245","428.529670","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=139/35584, ttl=128 (no response found!)","18.0","11","2462MHz","-40 dBm"
"246","428.532256","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=139/35584, ttl=128 (reply in 247)","12.0","11","2462MHz","-40 dBm"
"247","428.534131","192.168.0.1","192.168.0.106","ICMP","128","Echo (ping) reply    id=0x0001, seq=139/35584, ttl=127 (request in 246)","1.0","11","2462MHz","-87 dBm"
"248","428.536920","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=139/35584, ttl=128 (no response found!)","9.0","11","2462MHz","-44 dBm"
"249","428.540267","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=139/35584, ttl=128 (no response found!)","6.0","11","2462MHz","-41 dBm"
"250","429.532799","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=140/35840, ttl=128 (no response found!)","48.0","11","2462MHz","-44 dBm"
"251","429.532847","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=140/35840, ttl=128 (no response found!)","36.0","11","2462MHz","-40 dBm"
"252","429.533516","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=140/35840, ttl=128 (no response found!)","24.0","11","2462MHz","-44 dBm"
"253","429.533784","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=140/35840, ttl=128 (no response found!)","18.0","11","2462MHz","-40 dBm"
"254","430.534771","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=141/36096, ttl=128 (no response found!)","48.0","11","2462MHz","-39 dBm"
"255","430.535005","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=141/36096, ttl=128 (no response found!)","36.0","11","2462MHz","-44 dBm"
"256","430.535635","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=141/36096, ttl=128 (no response found!)","24.0","11","2462MHz","-39 dBm"
"257","430.536519","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=141/36096, ttl=128 (no response found!)","18.0","11","2462MHz","-39 dBm"
"258","430.537758","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=141/36096, ttl=128 (no response found!)","12.0","11","2462MHz","-39 dBm"
"259","430.539758","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=141/36096, ttl=128 (no response found!)","9.0","11","2462MHz","-40 dBm"
"260","430.548757","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=141/36096, ttl=128 (no response found!)","6.0","11","2462MHz","-39 dBm"
"261","430.551962","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=141/36096, ttl=128 (no response found!)","2.0","11","2462MHz","-37 dBm"
"262","430.557386","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=141/36096, ttl=128 (no response found!)","1.0","11","2462MHz","-38 dBm"
"263","430.559126","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=141/36096, ttl=128 (no response found!)","1.0","11","2462MHz","-38 dBm"
"264","430.570635","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=141/36096, ttl=128 (no response found!)","1.0","11","2462MHz","-38 dBm"
"265","430.580632","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=141/36096, ttl=128 (no response found!)","1.0","11","2462MHz","-37 dBm"
"266","430.584259","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=141/36096, ttl=128 (no response found!)","1.0","11","2462MHz","-39 dBm"
"267","430.590635","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=141/36096, ttl=128 (no response found!)","1.0","11","2462MHz","-38 dBm"
"268","430.600633","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=141/36096, ttl=128 (no response found!)","1.0","11","2462MHz","-38 dBm"
"269","430.609887","192.168.0.106","192.168.0.1","ICMP","128","Echo (ping) request  id=0x0001, seq=141/36096, ttl=128 (no response found!)","1.0","11","2462MHz","-38 dBm"
